date,strategy,spy
2015-01-02,99229.73819263332,99390.77292890009
2015-01-05,97282.41345889919,97596.49851483759
2015-01-06,96388.04978092067,96677.60032147821
2015-01-07,97311.2089186465,97881.83298749384
2015-01-08,99353.3782873904,99618.06919354852
2015-01-09,98694.74875171535,98820.09507245477
2015-01-12,97272.14743335597,98046.2701212829
2015-01-13,97495.6101485049,97770.60422772821
2015-01-14,97241.78595645778,97180.58921307977
2015-01-15,96230.41077335231,96290.69675702509
2015-01-16,97328.75305469387,97552.97654218134
2015-01-20,97780.27620990627,97760.94455975946
2015-01-21,98098.38495166652,98254.23813886102
2015-01-22,100365.82934482448,99714.81736249384
2015-01-23,100102.74759204738,99168.29758710321
2015-01-26,100119.43585498683,99400.44150800165
2015-01-27,96523.33180148952,98089.8277384704
2015-01-28,95647.88743503444,96832.36887616571
2015-01-29,96789.94195468776,97727.07334393915
2015-01-30,96354.87710864894,96498.64695233759
2015-02-02,97630.28808124416,97693.21995038446
2015-02-03,98593.26116855495,99105.44736737665
2015-02-04,98318.82299335353,98728.20347089227
2015-02-05,99347.31929309719,99724.46811932977
2015-02-06,99330.1038656985,99448.79331464227
2015-02-09,99153.93927677028,99003.88718671259
2015-02-10,100062.09879215114,100058.18113202509
2015-02-11,100280.9753790652,100116.23716229852
2015-02-12,101568.98251636379,101078.67515057977
2015-02-13,102235.00297458522,101494.57554120477
2015-02-17,102187.07329089992,101654.20066327509
2015-02-18,101727.60445697658,101663.88706464227
2015-02-19,101310.8708983218,101591.30588788446
2015-02-20,101747.49191577785,102200.70261640009
2015-02-23,101872.33262164943,102186.19529218134
2015-02-24,102130.20500095241,102476.36850995477
2015-02-25,101821.24642475002,102389.33347577509
2015-02-26,102328.6377669131,102268.40049237665
2015-02-27,101864.93369586818,101920.21579999384
2015-03-02,102303.62927921169,102563.41245526727
2015-03-03,101993.03094394557,102142.6822306579
2015-03-04,101505.36788471095,101712.2388712829
2015-03-05,101313.395857886,101823.45871991571
2015-03-06,100360.89403064601,100391.92978925165
2015-03-09,100723.15684039943,100807.78562421259
2015-03-10,98781.38645084255,99173.1363322204
2015-03-11,98175.91325290554,98940.98350018915
2015-03-12,98701.18596561305,100198.4869181579
2015-03-13,98096.30373294704,99584.25144452509
2015-03-16,99199.55446536891,100914.2291056579
2015-03-17,99175.68941028469,100614.3873087829
2015-03-18,100695.12919528835,101823.45871991571
2015-03-19,99828.67498309963,101359.17087811884
2015-03-20,99956.33275897853,102253.50998944696
2015-03-23,100396.8746596133,102054.34617108759
2015-03-24,100412.3223372256,101481.13755292352
2015-03-25,98779.66380985134,99994.59128827509
2015-03-26,98513.76148136012,99756.53928632196
2015-03-27,97955.50167758815,99984.89597577509
2015-03-30,99367.28256519191,101204.17954511102
2015-03-31,98292.91060932033,100320.07041425165
2015-04-01,97859.52302081935,99965.42515057977
2015-04-02,97539.7439337527,100324.90915936884
2015-04-06,98753.63584812038,101000.18589276727
2015-04-07,98581.28001697414,100732.98557538446
2015-04-08,98270.23986728542,101073.02549237665
2015-04-09,98615.01465137355,101519.96335858759
2015-04-10,99013.52013690822,102073.79917401727
2015-04-13,98936.36863239162,101612.28269452509
2015-04-14,98645.68802936428,101806.58103436884
2015-04-15,99352.48354633205,102263.24094647821
2015-04-16,99136.51036746852,102234.08371991571
2015-04-17,97886.67536075466,101058.47361249384
2015-04-20,99646.76825626247,101981.45310468134
2015-04-21,99143.12715442531,101860.0210978454
2015-04-22,100073.89979465358,102360.3990275329
2015-04-23,100799.07469089382,102617.87729901727
2015-04-24,103298.85639484279,102855.89365643915
2015-04-27,103389.27543552272,102428.39097089227
2015-04-28,103793.64942081325,102753.86118573602
2015-04-29,103294.19697101467,102331.25071210321
2015-04-30,101746.08720310085,101306.25657147821
2015-05-01,103131.93234928005,102404.12595624384
2015-05-04,103391.12218768947,102695.60911054071
2015-05-05,101909.04595859401,101519.96335858759
2015-05-06,100706.27049548976,101102.20054120477
2015-05-07,101359.23955066554,101505.40256757196
2015-05-08,103192.62692172878,102841.33286542352
2015-05-11,102069.99468143337,102350.65915936884
2015-05-12,101587.65588291042,102044.63303632196
2015-05-13,101591.65320117824,102064.06821698602
2015-05-14,103245.56722934596,103127.95945233759
2015-05-15,102945.81655795925,103239.66941327509
2015-05-18,103049.15616901271,103560.3365275329
2015-05-19,103197.03695209377,103526.34055585321
2015-05-20,103268.44921787136,103453.44748944696
2015-05-21,103530.41774661891,103754.62595624384
2015-05-22,103187.68984897487,103506.86081952509
2015-05-26,101866.95541293971,102394.41282147821
2015-05-27,103105.19774921291,103365.95798749384
2015-05-28,102984.92589862697,103249.39145917352
2015-05-29,101917.72374637477,102608.14634198602
2015-06-01,102301.44289691799,102817.05002850946
2015-06-02,102200.21379001491,102715.01755780634
2015-06-03,102228.26714618556,102987.06553143915
2015-06-04,101344.88352878444,102117.48154706415
2015-06-05,100973.49188144557,101942.61838788446
2015-06-08,100377.99284274929,101315.93406171259
2015-06-09,100180.3132658755,101301.38218182977
2015-06-10,101551.14427478664,102515.87156171259
2015-06-11,101368.2239981448,102846.19834393915
2015-06-12,100436.48325641506,102059.23838300165
2015-06-15,99828.85356433742,101621.97800702509
2015-06-16,100424.90045078151,102175.80491132196
2015-06-17,100541.2852316653,102340.99949140009
2015-06-18,101848.72751148097,103404.83725995477
2015-06-19,101115.58791263454,102945.98520917352
2015-06-22,101501.32115848415,103473.18564862665
2015-06-23,101348.72320087306,103546.44407147821
2015-06-24,100998.07026965969,102794.66526288446
2015-06-25,100620.47986514919,102482.24985761102
2015-06-26,100160.41082675807,102462.72556561884
2015-06-29,98273.99209888332,100314.82175702509
2015-06-30,98326.87783344142,100524.69675702509
2015-07-01,98793.10840518825,101330.20969647821
2015-07-02,99045.96488101833,101237.43589276727
2015-07-06,98698.2477064883,100949.43699140009
2015-07-07,99046.23702533595,101584.02549237665
2015-07-08,97744.8601446902,99880.35947675165
2015-07-09,97620.73581607692,100060.97922772821
2015-07-10,98999.397395209,101320.42527265009
2015-07-13,100679.62099750392,102438.3179728454
2015-07-14,101288.08830173366,102882.5201212829
2015-07-15,101677.5585356509,102848.36374921259
2015-07-16,103245.73874576442,103673.33860272821
2015-07-17,107025.91231449001,103761.19346112665
2015-07-20,107240.45748050563,103814.92759198602
2015-07-21,107110.96359928005,103404.83725995477
2015-07-22,105366.01694400661,103219.35203046259
2015-07-23,104520.39946277492,102638.47983807977
2015-07-24,103193.90285785549,101574.2945353454
2015-07-27,102538.03212650173,100983.60227460321
2015-07-28,103730.33340747707,102223.5240275329
2015-07-29,104243.64493472927,102926.44309491571
2015-07-30,104467.05537326686,102950.85959882196
2015-07-31,103082.47923572414,102794.66526288446
2015-08-03,102577.92435367458,102448.05784100946
2015-08-04,101929.29865177028,102247.94944257196
2015-08-05,102641.63796146266,102584.72788495477
2015-08-06,102335.38752658718,101745.13877362665
2015-08-07,101991.88997562282,101549.86020917352
2015-08-10,103367.60349948757,102828.82163495477
2015-08-11,102657.47769077175,101901.33310956415
2015-08-12,103292.8915396487,102023.37107343134
2015-08-13,103101.08855350368,101896.4498087829
2015-08-14,103489.36923511379,102267.47373456415
2015-08-17,104081.71552188747,102838.61496991571
2015-08-18,103555.17555530422,102540.78708905634
2015-08-19,102709.17584522121,101730.4888712829
2015-08-20,100680.08078678005,99606.98374432977
2015-08-21,95883.27153690212,96609.7242228454
2015-08-24,92461.07593829982,92543.3960978454
2015-08-25,91592.17039020412,91454.78538007196
2015-08-26,96899.55453021877,94964.61326093134
2015-08-27,99308.21221454494,97312.67893475946
2015-08-28,99062.97546680324,97317.53550214227
2015-08-31,98157.80484683864,96531.62705487665
2015-09-01,94640.86582858913,93651.48655194696
2015-09-02,97218.88764865749,95428.40207929071
2015-09-03,96742.63092334621,95496.74155682977
2015-09-04,95227.79368884914,94051.79246015009
2015-09-08,97555.02088458888,96414.47239179071
2015-09-09,96152.55544193141,95125.73545331415
2015-09-10,97099.75296695583,95643.16929120477
2015-09-11,97769.23086078517,96077.60483807977
2015-09-14,97564.89758975856,95721.28428143915
2015-09-15,98883.69962604396,96917.22959393915
2015-09-16,99424.78845508449,97756.88108319696
2015-09-17,99071.59628589504,97537.21274823602
2015-09-18,97542.39741046779,95943.94675702509
2015-09-21,98767.55877979152,96439.52158612665
2015-09-22,97466.68007190578,95188.24704999384
2015-09-23,97508.120883063,95036.14292401727
2015-09-24,97761.78084857814,94692.6900431579
2015-09-25,97385.7672262942,94668.13987225946
2015-09-28,95820.77433307521,92293.20713300165
2015-09-29,95318.09636981838,92347.11948651727
2015-09-30,97005.91438968532,94069.4810587829
2015-10-01,97031.68917758815,94314.83127850946
2015-10-02,98554.497004584,95723.11997479852
2015-10-05,100180.53413303249,97425.83249921259
2015-10-06,100410.99610050075,97092.12839765009
2015-10-07,100760.55031879299,97887.03708905634
